id,tokens,pos_tags,chunk_tags,ner_tags
7961,['Manila' 'international' 'coconut' 'oil' 'prices' '.'],[22 16 21 21 24  7],[11 12 12 12 12  0],[5 0 0 0 0 0]
7962,['MANILA' '1996-08-26'],[22 11],[11 12],[5 0]
7963,"['International' 'Philippine' 'coconut' 'oil' 'prices' 'as' 'reported'
 'by' 'the' 'United' 'Coconut' 'Associations' 'of' 'the' 'Philippines' '('
 'dollars' 'per' 'tonne' 'cif' 'Europe' ')' '.']",[22 22 21 21 24 15 40 15 12 22 22 22 15 12 23  4 24 15 21 21 22  5  7],[11 12 12 12 12 17 21 13 11 12 12 12 13 11 12  0 11 13 11 12 12  0  0],[3 4 0 0 0 0 0 0 0 3 4 4 4 4 4 0 0 0 0 0 5 0 0]
7964,['Buyers' 'Sellers' 'Last' 'Prev'],[24 42 16 24],[11 21 11 12],[0 0 0 0]
7965,['JulAug' '775' '787.50' 'unq' 'unq'],[39 11 11 21 16],[21 11 12 12  1],[0 0 0 0 0]
7966,['AugSep' '752.50' '758.75' 'unq' 'unq'],[21 30 11 21 16],[11 12 12 12  1],[0 0 0 0 0]
7967,['SepOct' '733.75' '743.50' 'unq' 'unq'],[16 11 11 21 16],[11 12 12 12  1],[0 0 0 0 0]
7968,['OctNov' 'unq' '740' 'unq' 'unq'],[16 14 11 21 16],[11 12 12 12  1],[0 0 0 0 0]
7969,['NovDec' 'unq' '732.50' 'unq' 'unq'],[22 14 11 21 16],[11 12 12 12  1],[0 0 0 0 0]
7970,['RESEARCH' 'ALERT' '-' 'Aronkasei' 'cut' '.'],[22 22  8 16 21  7],[11 12  0 11 12  0],[0 0 0 3 0 0]
7971,['TOKYO' '1996-08-26'],[35 11],[21 11],[5 0]
7972,"['Nomura' 'Research' 'Institute' 'Ltd' 'downgraded' 'Aronkasei' 'Co' 'Ltd'
 'to' 'a' '""' '2' '""' 'rating' 'from' 'its' 'previous' '""' '1' '""' ','
 'market' 'sources' 'said' 'on' 'Monday' '.']","[22 22 22 22 38 22 22 22 35 12  0 11  0 21 15 29 16  0 11  0  6 21 24 38
 15 22  7]","[11 12 12 12 21 11 12 12 13 11  0 11  0 11 13 11 12  0 11  0  0 11 12 21
 13 11  0]",[3 4 4 4 0 3 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
7973,"['In' 'its' 'three-grade' 'rating' 'system' ',' 'the' 'research'
 'institute' 'assigns' 'a' '""' '2' '""' 'rating' 'to' 'issues' 'whose'
 'values' 'it' 'sees' 'moving' 'within' '10' 'percentage' 'points' 'in'
 'either' 'direction' 'of' 'the' 'key' '225-share' 'Nikkei' 'average'
 'over' 'the' 'next' 'six' 'months' '.']","[15 29 16 21 21  6 12 21 21 42 12  0 11  0 21 35 24 45 24 28 42 39 15 11
 21 24 15 12 21 15 12 16 16 22 16 15 12 16 11 24  7]","[13 11 12 12 12  0 11 12 12 21 11  0 11  0 11 13 11 11 12 11 21 22 13 11
 12 12 13 11 12 13 11 12 12 12 12 13 11 12 12 12  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0
 0 0 0 0]"
7974,"['Nomura' 'officials' 'were' 'not' 'immediately' 'available' 'for'
 'comment' '.']",[21 24 38 30 30 16 15 21  7],[11 12 21 22 22  1 13 11  0],[3 0 0 0 0 0 0 0 0]
7975,['PRESS' 'DIGEST' '-' 'Tunisia' '-' 'Aug' '26' '.'],[24 37  8 22  8 22 11  7],[11 21  0 11  0 11 12  0],[0 0 0 5 0 0 0 0]
7976,['TUNIS' '1996-08-26'],[24 11],[11 12],[5 0]
7977,"['These' 'are' 'the' 'leading' 'stories' 'in' 'the' 'Tunisian' 'press'
 'on' 'Monday' '.']",[12 41 12 39 24 15 12 16 21 15 22  7],[11 21 11 12 12 13 11 12 12 13 11  0],[0 0 0 0 0 0 0 7 0 0 0 0]
7978,"['Reuters' 'has' 'not' 'verified' 'these' 'stories' 'and' 'does' 'not'
 'vouch' 'for' 'their' 'accuracy' '.']",[22 42 30 40 12 24 10 42 30 21 15 29 21  7],[11 21 22 22 11 12  0 21 22 11 13 11 12  0],[3 0 0 0 0 0 0 0 0 0 0 0 0 0]
7979,['LA' 'PRESSE'],[22 22],[11 12],[3 4]
7980,"['-' 'English' 'langage' 'to' 'be' 'taught' 'as' 'of' 'the' 'eighth'
 'year' 'of' 'the' 'primary' 'school' 'instead' 'of' 'the' 'third' 'year'
 'of' 'the' 'secondary' 'school' '.']","[ 8 16 21 35 37 40 15 15 12 16 21 15 12 16 21 30 15 12 16 21 15 12 16 21
  7]","[ 0 11 12 21 22 22 13 13 11 12 12 13 11 12 12  5  6 11 12 12 13 11 12 12
  0]",[0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
7981,['LE' 'TEMPS'],[16 24],[11 12],[3 4]
7982,"['-' 'International' 'Fair' 'opens' 'in' 'the' 'northern' 'city' 'of'
 'Beja' 'with' 'the' 'participation' 'of' '16' 'foreign' 'countries' '.']",[ 8 22 22 42 15 12 16 21 15 22 15 12 21 15 11 16 24  7],[ 0 11 12 21 13 11 12 12 13 11 13 11 12 13 11 12 12  0],[0 7 8 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0]
7983,['U.N.' 'official' 'Ekeus' 'heads' 'for' 'Baghdad' '.'],[22 21 16 24 15 22  7],[11 12 12 12 13 11  0],[3 0 1 0 0 5 0]
7984,['MANAMA' '1996-08-26'],[22 11],[11 12],[5 0]
7985,"['Senior' 'United' 'Nations' 'arms' 'official' 'Rolf' 'Ekeus' 'left'
 'Bahrain' 'for' 'Baghdad' 'on' 'Monday' 'for' 'talks' 'with' 'Iraqi'
 'officials' ',' 'a' 'U.N.' 'spokesman' 'said' '.']",[22 22 23 24 21 22 22 38 22 15 22 15 22 15 24 15 16 24  6 12 22 21 38  7],[11 12 12 12 12 12 12 21 11 13 11 13 11 13 11 13 11 12  0 11 12 12 21  0],[0 3 4 0 0 1 2 0 5 0 5 0 0 0 0 0 7 0 0 0 3 0 0 0]
7986,"['The' 'spokesman' 'said' 'Ekeus' ',' 'chairman' 'of' 'the' 'United'
 'Nations' 'Special' 'Commission' '(' 'UNSCOM' ')' ',' 'would' 'spend'
 'two' 'or' 'three' 'days' 'in' 'Iraq' 'but' 'declined' 'to' 'give'
 'further' 'details' '.']","[12 21 38 22  6 21 15 12 22 23 16 22  4 22  5  6 20 37 11 10 11 24 15 22
 10 38 35 37 16 24  7]","[11 12 21 11  0 11 13 11 12 12 12 12  0 11  0  0 21 22 11 12 12 12 13 11
  0 21 22 22 11 12  0]",[0 0 0 1 0 0 0 0 3 4 4 4 0 3 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0]
7987,"['U.N.' 'oficials' 'have' 'said' 'Ekeus' 'would' 'hold' 'talks' 'with'
 'Iraqi' 'Deputy' 'Prime' 'Minister' 'Tareq' 'Aziz' 'and' 'other'
 'officials' 'as' 'part' 'of' 'an' 'agreement' 'Iraq' 'reached' 'with'
 'the' 'United' 'Nations' 'in' 'June' 'to' 'hold' 'higher' 'level'
 'political' 'talks' 'with' 'Ekeus' '.']","[22 24 41 38 22 20 37 24 15 16 22 22 22 23 22 10 16 24 15 21 15 12 21 22
 38 15 12 22 23 15 22 35 37 17 21 16 24 15 22  7]","[11 12 21 22 11 21 22 11 13 11 12 12 12 12 12  0 11 12 13 11 13 11 12 12
 21 13 11 12 12 13 11 21 22 11 12 12 12 13 11  0]","[3 0 0 0 1 0 0 0 0 7 0 0 0 1 2 0 0 0 0 0 0 0 0 5 0 0 0 3 4 0 0 0 0 0 0 0 0
 0 1 0]"
7988,"['The' 'Security' 'Council' 'on' 'Friday' 'asked' 'Iraq' 'to' 'stop'
 'blocking' 'arms' 'inspectors' 'search' 'for' 'concealed' 'weapons' 'or'
 'materials' 'they' 'believe' 'were' 'being' 'shuttled' 'around' 'to'
 'avoid' 'detection' '.']","[12 22 22 15 22 38 22 35 37 39 24 24 21 15 40 24 10 24 28 41 38 39 38 30
 35 37 21  7]","[11 12 12 13 11 21 11 21 22 22 11 12 12 13 11 12 12 12 11 21 21 22 22 13
 13 21 11  0]",[0 3 4 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
7989,"['Disarming' 'Iraq' 'of' 'weapons' 'of' 'mass' 'destruction' 'under'
 '1991' 'Gulf' 'War' 'ceasefire' 'terms' 'is' 'a' 'prerequisite' 'before'
 'the' 'lifting' 'of' 'crippling' 'sanctions' 'imposed' 'on' 'Iraq' 'in'
 '1990' 'for' 'invading' 'Kuwait' '.']","[39 22 15 24 15 21 21 15 11 22 22 21 24 42 12 21 15 12 21 15 16 24 40 15
 22 15 11 15 39 22  7]","[21 11 13 11 13 11 12 13 11 12 12 12 12 21 11 12 13 11 12 13 11 12 21 13
 11 13 11 13 21 11  0]",[0 5 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 5 0]
7990,['PRESS' 'DIGEST' '-' 'Lebanon' '-' 'Aug' '26' '.'],[24 22  8 22  8 22 11  7],[11 12  0 11  0 11 12  0],[0 0 0 5 0 0 0 0]
7991,['BEIRUT' '1996-08-26'],[15 11],[13 11],[5 0]
7992,"['These' 'are' 'the' 'leading' 'stories' 'in' 'the' 'Beirut' 'press' 'on'
 'Monday' '.']",[12 41 12 39 24 15 12 22 21 15 22  7],[11 21 11 12 12 13 11 12 12 13 11  0],[0 0 0 0 0 0 0 5 0 0 0 0]
7993,"['Reuters' 'has' 'not' 'verified' 'these' 'stories' 'and' 'does' 'not'
 'vouch' 'for' 'their' 'accuracy' '.']",[22 42 30 40 12 24 10 42 30 21 15 29 21  7],[11 21 22 22 11 12  0 21 22 11 13 11 12  0],[3 0 0 0 0 0 0 0 0 0 0 0 0 0]
7994,['AN-NAHAR'],[22],[11],[3]
7995,['-' 'The' 'north' 'Lebanon' 'elections' '...'],[ 8 12 21 22 24  8],[ 0 11 12 12 12  0],[0 0 0 5 0 0]
7996,"['Almost' 'no' 'chance' 'at' 'all' 'for' 'any' 'complete' 'ticket' 'to'
 'win' 'altogether' 'and' 'the' 'results' 'will' 'weaken' 'some' 'leaders'
 '.']",[30 12 21 15 12 15 12 16 21 35 37 30 10 12 24 20 37 12 24  7],[11 12 12  3  4 13 11 12 12 21 22  3  0 11 12 21 22 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
7997,['-' 'The' 'surprise' '...'],[ 8 12 21  8],[ 0 11 12  0],[0 0 0 0]
7998,"['Opposition' 'Boutros' 'Harb' 'scoring' 'high' 'in' 'preliminary'
 'results' 'and' 'former' 'prime' 'minister' 'Omar' 'Karame' 'moves'
 'backwards' '.']",[21 22 22 39 16 15 16 24 10 16 16 21 22 22 42 30  7],[11 12 12 21  1 13 11 12  0 11 12 12 12 12 21  3  0],[0 1 2 0 0 0 0 0 0 0 0 0 1 2 0 0 0]
7999,"['-' 'Fears' 'of' 'an' 'Israeli' 'operation' 'causes' 'the'
 'redistribution' 'of' 'Syrian' 'troops' 'locations' 'in' 'Lebanon' '.']",[ 8 24 15 12 16 21 42 12 21 15 16 24 24 15 22  7],[ 0 11 13 11 12 12 21 11 12 13 11 12 12 13 11  0],[0 0 0 0 7 0 0 0 0 0 7 0 0 0 5 0]
8000,['AS-SAFIR'],[22],[11],[3]
8001,"['-' 'Parliament' 'Speaker' 'Berri' ':' 'The' 'occupied' 'south' 'should'
 'not' 'be' 'used' 'as' 'a' 'winning' 'card' 'in' 'elections' '.']",[ 8 22 22 22  8 12 16 21 20 30 37 40 15 12 39 21 15 24  7],[ 0 11 12 12  0 11 12 12 21 22 22 22 13 11 12 12 13 11  0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
8002,"['-' 'Prices' 'of' 'alimentary' 'goods' 'up' '13.4' 'percent' 'in' '1996'
 '.']",[ 8 24 15 21 24 30 11 21 15 11  7],[ 0 11 13 11 12  3 11 12 13 11  0],[0 0 0 0 0 0 0 0 0 0 0]
8003,['AL-ANWAR'],[21],[11],[3]
8004,"['-' 'Christian' 'Maronite' 'Patriarch' 'Sfeir' ':' 'We' 'fear' 'a'
 'movement' 'from' 'democracy' 'to' 'dictatorship' '.']",[ 8 22 22 22 22  8 28 41 12 21 15 21 35 21  7],[ 0 11 12 12 12  0 11 21 11 12 13 11 13 11  0],[0 7 8 0 1 0 0 0 0 0 0 0 0 0 0]
8005,['AD-DIYAR'],[21],[11],[3]
8006,"['-' 'A' 'cabinet' 'minister' ':' '""' 'Lebanon' 'First' '""' 'aims' 'at'
 'splitting' 'the' 'Syrian-Lebanese' 'peace' 'tracks' 'with' 'Israel' '.']",[ 8 12 21 21  8  0 22 22  0 42 15 21 12 21 21 24 15 22  7],[ 0 11 12 12  0  0 11 12  0 21 13 11 11 12 12 12 13 11  0],[0 0 0 0 0 0 3 4 0 0 0 0 0 7 0 0 0 5 0]
8007,"[""NIDA'A"" 'AL-WATAN']",[22 16],[11 12],[3 4]
8008,"['-' 'Prime' 'Minister' 'Hariri' ':' 'Elections' 'are' 'the' 'beginning'
 'of' 'a' 'long' 'political' 'life' 'which' 'we' 'begin' 'with' 'an'
 'incomplete' 'ticket' 'of' '17' 'candidates' '.']","[ 8 22 22 22  8 24 41 12 21 15 12 16 16 21 43 28 41 15 12 16 21 15 11 24
  7]","[ 0 11 12 12  0 11 21 11 12 13 11 12 12 12 11 11 21 13 11 12 12 13 11 12
  0]",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
8009,"['-' 'The' 'Lebanese' 'Association' 'for' 'the' 'Democracy' 'of'
 'Elections' 'cited' '51' 'incidents' 'of' 'violation' 'in' 'the' 'north'
 'Lebanon' 'round' '.']",[ 8 22 22 22 15 12 21 15 24 38 11 24 15 21 15 12 21 22 21  7],[ 0 11 12 12 13 11 12 13 11 21 11 12 13 11 13 11 12 12 12  0],[0 0 3 4 4 4 4 4 4 0 0 0 0 0 0 0 0 5 0 0]
8010,['PRESS' 'DIGEST' '-' 'Malta' '-' 'Aug' '26' '.'],[24 22  8 22  8 22 11  7],[11 12  0 11  0 11 12  0],[0 0 0 5 0 0 0 0]
8011,['VALLETTA' '1996-08-26'],[22 11],[11 12],[5 0]
8012,"['These' 'are' 'the' 'leading' 'stories' 'in' 'the' 'Maltese' 'press' 'on'
 'Monday' '.']",[12 41 12 39 24 15 12 16 21 15 22  7],[11 21 11 12 12 13 11 12 12 13 11  0],[0 0 0 0 0 0 0 7 0 0 0 0]
8013,"['Reuters' 'has' 'not' 'verified' 'these' 'stories' 'and' 'does' 'not'
 'vouch' 'for' 'their' 'accuracy' '.']",[22 42 30 40 12 24 10 42 30 21 15 29 21  7],[11 21 22 22 11 12  0 21 22 11 13 11 12  0],[3 0 0 0 0 0 0 0 0 0 0 0 0 0]
8014,['THE' 'TIMES'],[12 22],[11 12],[3 4]
8015,['-' 'Visitors' 'slam' 'bus' 'and' 'taxi' 'drivers' 'for' 'cheating' '.'],[ 8 24 21 21 10 21 24 15 39  7],[ 0 11 12 12 12 12 12 13 11  0],[0 0 0 0 0 0 0 0 0 0]
8016,"['Tourists' 'interviewed' 'in' 'Malta' 'complain' 'about' 'over-charging'
 '.']",[24 38 15 22 41 15 39  7],[11 21 13 11 21 13 11  0],[0 0 0 5 0 0 0 0]
8017,['IN-NAZZJON'],[22],[11],[5]
8018,"['-' 'Government' 'considering' 'measures' 'for' 'better' 'road'
 'discipline' '.']",[ 8 21 39 24 15 17 21 21  7],[ 0 11 21 11 13 11 12 12  0],[0 0 0 0 0 0 0 0 0]
8019,"['Malta' ',' 'with' 'a' 'population' 'of' '365,000' ',' 'has' '195,000'
 'registered' 'vehicles' ',' 'with' '80,000' 'new' 'cars' 'having' 'been'
 'introduced' 'on' 'the' 'congested' 'roads' 'in' '10' 'years' '.']","[22  6 15 12 21 15 11  6 42 11 40 24  6 15 11 16 24 39 40 40 15 12 16 24
 15 11 24  7]","[11  0 13 11 12 13 11  0 21 11 12 12  0 13 11 12 12 21 22 22 13 11 12 12
 13 11 12  0]",[5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
8020,"['-' 'Five' 'people' 'arrested' 'in' 'Romania' 'after' 'drugs' 'container'
 'found' 'in' 'Malta' '.']",[ 8 11 24 40 15 22 15 24 21 38 15 22  7],[ 0 11 12 21 13 11 17 11 12 21 13 11  0],[0 0 0 0 0 5 0 0 0 0 0 5 0]
8021,"['The' 'container' ',' 'with' '7.5' 'tonnes' 'of' 'cannabis' ',' 'was'
 'found' 'in' 'Malta' 'Freeport' 'in' 'transit' 'from' 'Singapore' 'to'
 'Romania' '.']",[12 21  6 15 11 24 15 24  6 38 40 15 22 22 15 21 15 22 35 22  7],[11 12  0 13 11 12 13 11  0 21 22 13 11 12 13 11 13 11 13 11  0],[0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0 0 5 0 5 0]
8022,['L-ORIZZONT'],[22],[11],[5]
8023,"['-' 'Opposition' 'leader' 'Alfred' 'Sant' 'on' 'steep' 'rise' 'in'
 'taxes' 'over' '10' 'years' '.']",[ 8 21 21 22 22 15 16 21 15 24 15 11 24  7],[ 0 11 12 12 12 13 11 12 13 11 13 11 12  0],[0 0 0 1 2 0 0 0 0 0 0 0 0 0]
8024,"['He' 'reiterates' 'promise' 'that' 'a' 'future' 'Labour' 'government'
 'will' 'remove' 'VAT' '.']",[28 42 21 15 12 16 22 21 20 37 22  7],[11 21 11 17 11 12 12 12 21 22 11  0],[0 0 0 0 0 0 3 0 0 0 0 0]
8025,['Tamils' 'demonstrate' 'outside' 'U.N.' 'headquarters' '.'],[24 41 15 22 21  7],[11 21 13 11 12  0],[7 0 0 3 0 0]
8026,['GENEVA' '1996-08-26'],[22 11],[11 12],[5 0]
8027,"['Thousands' 'of' 'Tamils' 'demonstrated' 'outside' 'the' 'United'
 'Nations' ""'"" 'European' 'headquarters' 'in' 'Geneva' 'on' 'Monday' 'to'
 'appeal' 'for' 'U.N.' 'recognition' 'of' 'their' 'fight' 'for'
 'independence' 'from' 'Sri' 'Lanka' '.']","[24 15 22 38 15 12 22 22 27 16 24 15 22 15 22 35 37 15 22 21 15 29 21 15
 21 15 22 22  7]","[11 13 11 21 13 11 12 12 11 12 12 13 11 13 11 21 22 13 11 12 13 11 12 13
 11 13 11 12  0]",[0 0 7 0 0 0 3 4 0 7 0 0 5 0 0 0 0 0 3 0 0 0 0 0 0 0 5 6 0]
8028,"['The' 'demonstrators' ',' 'said' 'by' 'police' 'to' 'number' '6,000' ','
 'also' 'urged' 'the' 'release' 'of' 'Nadarajah' 'Muralidaran' ','
 'Swiss-based' 'leader' 'of' 'the' 'the' 'Tamil' 'Tiger' 'guerrillas' ','
 'who' 'has' 'been' 'held' 'in' 'a' 'Zurich' 'jail' 'since' 'April' 'on'
 'charges' 'of' 'extortion' '.']","[12 24  6 38 15 24 35 37 11  6 30 38 12 21 15 22 22  6 16 21 15 12 12 22
 22 24  6 44 42 40 40 15 12 22 21 15 22 15 24 15 21  7]","[11 12  0 21 13 11 21 22 11  0  3 21 11 12 13 11 12 12 12 12 13 11 11 12
 12 12  0 11 21 22 22 13 11 12 12 13 11 13 11 13 11  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 7 0 0 0 0 3 4 0 0 0 0 0 0 0 0 5 0 0 0
 0 0 0 0 0]"
8029,"['The' 'demonstrators' 'delivered' 'an' 'appeal' 'to' 'the' 'U.N.' 'human'
 'rights' 'centre' 'demanding' 'an' 'immediate' 'end' 'to' '""' 'state'
 'terrorism' '""' 'against' 'Tamils' 'and' 'the' 'Liberation' 'Tigers' 'of'
 'Tamil' 'Eelam' '(' 'LTTE' ')' '.']","[12 24 38 12 21 35 12 22 16 24 41 39 12 16 21 35  0 21 21  0 15 22 10 12
 22 22 15 22 22  4 22  5  7]","[11 12 21 11 12 13 11 12 12 12 21 22 11 12 12 21  0 11 12  0 13 11  0 11
 12 12 13 11 12  0 11  0  0]",[0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 3 4 4 4 4 0 3 0 0]
8030,['FOCUS' '-' 'Eurobourses' 'end' 'mixed' 'but' 'London' 'recovers' '.'],[22  8 24 21 16 10 22 42  7],[11  0 21 11  1  0 11 21  0],[0 0 3 0 0 0 5 0 0]
8031,['Leonard' 'Santorelli'],[22 22],[11 12],[1 2]
8032,['LONDON' '1996-08-27'],[22 11],[11 12],[5 0]
8033,"['European' 'bourses' 'closed' 'mixed' 'on' 'Tuesday' 'with' 'London'
 'clawing' 'back' 'most' 'of' 'the' 'day' ""'s"" 'losses' 'despite' 'an'
 'unsteady' 'start' 'on' 'wall' 'Street' ',' 'hit' 'by' 'inflation'
 'worries' '.']","[16 24 38 16 15 22 15 22 39 30 18 15 12 21 27 24 15 12 16 21 15 21 22  6
 38 15 21 24  7]","[11 12 21  1 13 11 13 11 21  3 11 13 11 12 11 12 13 11 12 12 13 11 12  0
 21 13 11 12  0]",[7 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0 0 0 0 0 0]
8034,"['The' 'dollar' 'weakened' 'during' 'the' 'day' 'with' 'many' 'dealers'
 'sidelined' 'because' 'of' 'uncertainty' 'over' 'Tokyo' ""'s"" 'monetary'
 'direction' 'ahead' 'of' 'the' 'important' 'Japanese' 'Tankan' 'economic'
 'survey' 'out' 'on' 'Wednesday' '.']","[12 21 40 15 12 21 15 16 24 40 30 15 21 15 22 27 16 21 30 15 12 16 16 16
 16 21 15 15 22  7]","[11 12 21 13 11 12 13 11 12 21 13 14 11 13 11 11 12 12  3 13 11 12 12 12
 12 12 13 13 11  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 7 3 0 0 0 0 0 0]
8035,['But' 'it' 'recovered' 'at' 'the' 'close' 'of' 'trade' '.'],[10 28 38 15 12 21 15 21  7],[ 0 11 21 13 11 12 13 11  0],[0 0 0 0 0 0 0 0 0]
8036,"['Stocks' 'in' 'London' 'started' 'the' 'week' 'badly' 'after' 'a'
 'three-day' 'weekend' ',' 'slipping' '0.3' 'percent' ',' 'but'
 'bargain-hunters' 'later' 'moved' 'in' 'and' 'the' 'FTSE' 'index'
 'recovered' 'most' 'of' 'the' 'lost' 'ground' 'to' 'end' 'only' 'just'
 'in' 'negative' 'ground' '.']","[24 15 22 38 12 21 30 15 12 16 21  6 39 11 21  6 10 24 30 38 30 10 12 22
 21 38 18 15 12 40 21 35 37 30 30 15 16 21  7]","[11 13 11 21 11 12  3 13 11 12 12  0 21 11 12  0  0 11  3 21  3  0 11 12
 12 21 11 13 11 12 12 21 22  3  3 13 11 12  0]","[0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
8037,"['Tuesday' ""'s"" 'patchy' 'showing' 'in' 'London' 'followed' 'a' 'string'
 'of' 'records' 'last' 'week' ',' 'culminating' 'in' 'Friday' ""'s""
 'trading' 'high' 'of' '3,911' ',' 'fuelled' 'by' 'a' 'wave' 'of'
 'European' 'interest' 'rate' 'cuts' '.']","[22 27 21 21 15 22 38 12 21 15 24 16 21  6 39 15 22 27 21 16 15 11  6 40
 15 12 21 15 16 21 21 24  7]","[11 11 12 12 13 11 21 11 12 13 11 11 12  0 21 13 11 11 12 12 13 11  0 21
 13 11 12 13 11 12 12 12  0]",[0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0]
8038,"['The' 'London' 'bourse' 'drew' 'little' 'help' 'from' 'the' 'unsettled'
 'morning' 'on' 'Wall' 'Street' ',' 'which' 'slipped' 'in' 'and' 'out'
 'of' 'positive' 'ground' 'after' 'a' 'stronger-than-expected' 'August'
 'consumer' 'confidence' 'report' 'refuelled' 'inflation' 'fears' ','
 'pulling' 'U.S.' 'Treasuries' 'back' 'from' 'their' 'early' 'peaks' '.']","[12 22 21 38 16 21 15 12 40 21 15 22 22  6 43 38 30 10 15 15 16 21 15 12
 16 22 21 21 21 38 21 24  6 39 22 22 30 15 29 16 24  7]","[11 12 12 21 11 12 13 11 12 12 13 11 12  0 11 21 13  0 13 13 11 12 17 11
 12 12 12 12 12 21 11 12  0 21 11 12  3 13 11 12 12  0]","[0 5 0 0 0 0 0 0 0 0 0 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0
 0 0 0 0 0]"
8039,"['Shortly' 'after' 'the' 'report' 'appeared' 'showing' 'the' 'confidence'
 'index' 'rising' 'to' '109.4' 'in' 'August' 'from' 'a' 'revised' '107.0'
 'in' 'July' ',' 'Wall' 'Street' 'relinquished' 'virtually' 'all' 'its'
 'morning' 'gains' '.']","[30 15 12 21 38 39 12 21 21 39 35 11 15 22 15 12 40 11 15 22  6 22 22 38
 30 12 29 21 24  7]","[ 3 13 11 12 21 22 11 12 12 21 13 11 13 11 13 11 12 12 13 11  0 11 12 21
  3 11 12 12 12  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0 0 0 0 0 0]
8040,"['""' 'Treasuries' 'remain' 'very' 'sensitive' 'to' 'any' 'indication' 'of'
 'a' 'strong' 'economy' 'and' 'we' ""'re"" 'still' 'in' 'that' 'summer'
 'doldrum' 'period' 'of' 'light' 'trading' ',' '""' 'said' 'Alan'
 'Ackerman' ',' 'market' 'strategist' 'at' 'Fahnestock' '&' 'Co' '.' '""']","[ 0 22 41 30 16 35 12 21 15 12 16 21 10 28 41 30 15 12 21 21 21 15 16 21
  6  0 38 22 22  6 21 21 15 22 10 22  7  0]","[ 0 11 21  1  2 13 11 12 13 11 12 12  0 11 21  3 13 11 12 12 12 13 11 12
  0  0 21 11 12  0 11 12 13 11 12 12 12  0]","[0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 3 4 4 0
 0]"
8041,"['Consequently' ',' 'stocks' 'and' 'bonds' 'are' 'both' 'subject' 'to'
 'rapid' 'swings' '.' '""']",[30  6 24 10 24 41 12 16 35 16 24  7  0],[ 3  0 11 12 12 21 11  1 13 11 12  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0]
8042,['Frankfurt' 'was' 'the' 'one' 'bright' 'spot' 'in' 'Europe' '.'],[22 38 12 11 16 21 15 22  7],[11 21 11 12 12 12 13 11  0],[5 0 0 0 0 0 0 5 0]
8043,"['Floor' 'trading' 'ended' 'up' '0.25' 'percent' 'and' 'the'
 'computerised' 'IBIS' 'index' 'climbed' 'nearly' '0.4' 'percent' ','
 'given' 'a' 'push' 'by' 'the' 'performance' 'of' 'chemical' 'shares' '.'
 '""']","[21 21 38 30 11 21 10 12 40 22 21 38 30 11 21  6 40 12 21 15 12 21 15 21
 24  7  0]","[11 12 21  3 11 12  0 11 12 12 12 21 11 12 12  0 13 11 12 13 11 12 13 11
 12  0  0]",[0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
