id,tokens,pos_tags,chunk_tags,ner_tags
1426,"['Saldanha' 'said' 'operations' 'fell' '30' 'percent' 'immediately'
 'after' 'that' 'case' 'but' 'the' 'rate' 'was' 'back' 'to' 'normal' 'now'
 '.']",[22 38 24 38 11 21 30 15 12 21 10 12 21 38 30 35 16 30  7],[11 21 11 21 11 12 17 18 11 12  0 11 12 21  3 13 11  3  0],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1427,['Daily' 'Argentine' 'grain' 'fixings' '-' 'Camaras' 'Arbitrales' '.'],[22 16 21 24  8 24 22  7],[11 12 12 12  0 11 12  0],[0 7 0 0 0 0 0 0]
1428,['BUENOS' 'AIRES' '1996-12-06'],[22 23 11],[11 12 12],[5 6 0]
1429,['Avg' 'December' '5' 'price' 'fix' ':'],[22 22 11 21 21  8],[11 12 12 12 12  0],[0 0 0 0 0 0]
1430,['Buenos' 'Aires' 'Quequen' 'Rosario' 'Bahia' 'Blanca'],[22 42 40 22 22 22],[11 21 22 11 12 12],[5 6 5 5 5 6]
1431,['Oats' 'unq' 'unq' 'unq' 'unq'],[22 21 16 21 16],[11 12 12 12  1],[0 0 0 0 0]
1432,['Wheat' '121' '130' '121.3' '121'],[21 11 11 11 11],[11 12 12 12 12],[0 0 0 0 0]
1433,['Maize' '(' 'Flint' ')' '113' '114' '113.7' '112'],[21  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[0 0 0 0 0 0 0 0]
1434,['Maize' '(' 'Dent' ')' '113' '114' '113.7' '112'],[21  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[0 0 0 0 0 0 0 0]
1435,['Sorghum' 'unq' 'unq' 'unq' 'unq'],[22 21 16 21 16],[11 12 12 12  1],[0 0 0 0 0]
1436,['Millet' 'unq' 'unq' '90' 'unq'],[22 21 16 11 24],[11 12  1 11 12],[0 0 0 0 0]
1437,['Soybeans' '283' 'unq' '283' 'unq'],[24 11 39 11 24],[11 11 21 11 12],[0 0 0 0 0]
1438,['Sunseeds' '219' '216' '220' '216'],[24 11 11 11 11],[11 12 12 12 12],[0 0 0 0 0]
1439,['--' 'Buenos' 'Aires' 'Newsroom' '+541' '318-0655'],[ 8 23 22 22 11 16],[ 0 11 12 12 12 12],[0 3 4 4 0 0]
1440,"['Mexican' 'daily' 'port' ',' 'shipping' 'update' 'for' 'Dec' '6' '.']",[16 16 21  6 39 21 15 22 11  7],[11 12 12  0 21 11 13 11 12  0],[7 0 0 0 0 0 0 0 0 0]
1441,['MEXICO' 'CITY' '1996-12-06'],[22 22 11],[11 12 12],[5 6 0]
1442,"['All' 'major' 'ports' 'were' 'open' 'as' 'of' '1000' 'local' '/' '1600'
 'GMT' ',' 'the' 'Communications' 'and' 'Transportation' 'Ministry' 'said'
 'in' 'a' 'daily' 'update' '.']",[12 16 24 38 16 15 15 11 16 34 11 30  6 12 22 10 22 22 38 15 12 16 21  7],[11 12 12 21  1 13 13 11 12  0 11 12  0 11 12 12 12 12 21 13 11 12 12  0],[0 0 0 0 0 0 0 0 0 0 0 7 0 0 3 4 4 4 0 0 0 0 0 0]
1443,"['Tampico' 'port' 'authorities' 'said' 'fishing' 'restrictions' 'were'
 'in' 'place' 'in' 'an' 'area' 'adjacent' 'to' 'the' 'port' 'because' 'of'
 'a' 'geophysical' 'study' 'being' 'carried' 'out' 'in' 'deep' 'waters'
 'of' 'the' 'region' 'from' 'the' 'ship' 'Kenda' '.']","[22 21 24 38 21 24 38 15 21 15 12 21 16 35 12 21 15 15 12 16 21 39 40 33
 15 16 24 15 12 21 15 12 21 22  7]","[11 12 12 21 11 12 21 13 11 13 11 12  1 13 11 12 13 14 11 12 12 21 22 15
 13 11 12 13 11 12 13 11 12 12  0]",[5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0]
1444,"['The' 'ministry' 'updated' 'port' 'conditions' 'and' 'shipping'
 'warnings' 'for' 'the' 'Gulf' 'of' 'Mexico' ',' 'Caribbean' 'and'
 'Pacific' 'Coast' '.']",[12 21 40 21 24 10 39 24 15 12 22 15 22  6 22 10 22 22  7],[11 12 12 12 12  0 21 11 13 11 12 13 11  0 11  0 11 12  0],[0 0 0 0 0 0 0 0 0 0 5 6 6 0 5 0 5 6 0]
1445,['-' 'Pacific' 'Coast' ':'],[ 8 22 22  8],[ 0 11 12  0],[0 5 6 0]
1446,"['Light' 'rains' 'along' 'the' 'coast' 'of' 'southern' 'Baja' 'California'
 'and' 'Sinaloa' ',' 'with' 'the' 'rest' 'of' 'the' 'coast' 'seeing'
 'clear' 'skies' '.']",[21 24 15 12 21 15 16 22 22 10 22  6 15 12 21 15 12 21 39 16 24  7],[11 12 13 11 12 13 11 12 12 12 12  0 13 11 12 13 11 12 21 11 12  0],[0 0 0 0 0 0 0 5 6 0 5 0 0 0 0 0 0 0 0 0 0 0]
1447,"['Winds' 'from' 'the' 'northeast' 'of' '10' 'to' '15' 'knots' '(' '19'
 'to' '28' 'kilometers' '/' '11' 'to' '17' 'miles' 'per' 'hour' ')' '.']",[24 15 12 21 15 11 35 11 24  4 11 35 11 24 34 11 35 11 24 15 21  5  7],[11 13 11 12 13 11 12 12 12  0 11 12 12 12  0 11 12 12 12 13 11  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1448,"['A' 'new' 'front' 'is' 'seen' 'emerging' 'during' 'the' 'course' 'of'
 'Friday' ',' 'affecting' 'the' 'north' 'of' 'the' 'Baja' 'California'
 'peninsula' 'and' 'Sonora' 'state' ',' 'bringing' 'lower' 'temperatures'
 ',' 'light' 'rains' 'and' 'waves' 'up' 'to' 'six' 'feet' '.']","[12 16 21 42 40 39 15 12 21 15 22  6 39 12 21 15 12 22 22 21 10 22 21  6
 39 17 24  6 21 24 10 24 15 35 11 24  7]","[11 12 12 21 22 22 13 11 12 13 11  0 21 11 12 13 11 12 12 12  0 11 12  0
 21 11 12  0 11 12 12 12 11 12 12 12  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1449,['-' 'Gulf' 'of' 'Mexico' ':'],[ 8 22 15 22  8],[ 0 11 13 11  0],[0 5 6 6 0]
1450,"['Cold' 'front' 'bringing' 'light' 'rains' 'to' 'the' 'coast' 'of'
 'Tamaulipas' ',' 'but' 'with' 'the' 'rest' 'of' 'the' 'Gulf' 'in' 'clear'
 'skies' '.']",[16 21 39 21 24 35 12 21 15 22  6 10 15 12 21 15 12 22 15 16 24  7],[11 12 21 11 12 13 11 12 13 11  0  0 13 11 12 13 11 12 13 11 12  0],[0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 5 0 0 0 0]
1451,"['Winds' 'from' 'the' 'northeast' 'at' '10' 'to' '15' 'knots' '(' '19'
 'to' '28' 'kilometers' '/' '11' 'to' '17' 'miles' 'per' 'hour' ')' '.']",[24 15 12 21 15 11 35 11 24  4 11 35 11 24 34 11 35 11 24 15 21  5  7],[11 13 11 12 13 11 12 12 12  0 11 12 12 12  0 11 12 12 12 13 11  0  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1452,['-' 'Caribbean' ':'],[ 8 22  8],[ 0 11  0],[0 5 0]
1453,"['Tropical' 'air' 'carrying' 'sporadic' 'light' 'rains' 'over' 'the'
 'coast' 'of' 'Quintana' 'Roo' 'state' '.']",[16 21 39 16 21 24 15 12 21 15 22 22 21  7],[11 12 21 11 12 12 13 11 12 13 11 12 12  0],[0 0 0 0 0 0 0 0 0 0 5 6 0 0]
1454,"['Winds' 'from' 'the' 'northeast' 'at' '10' 'to' '15' 'knots' 'with'
 'waves' 'three' 'to' 'five' 'feet' 'high' '.']",[24 15 12 21 15 11 35 11 24 15 24 11 35 11 24 16  7],[11 13 11 12 13 11 12 12 12 13 11 11 12 12 12  1  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1455,"['--' 'Chris' 'Aspin' ',' 'Mexico' 'City' 'newsroom' '+525' '728-7903']",[ 8 22 22  6 22 22 21 11 11],[11 12 12  0 11 12 12 11 12],[0 1 2 0 5 6 0 0 0]
1456,"['Brazil' 'exam' 'cheats' 'caught' 'using' '""' 'pager' '""' 'watches' '.']",[22 21 24 40 39  0 21  0 24  7],[11 12 12 21 22  0 11  0 11  0],[5 0 0 0 0 0 0 0 0 0]
1457,['RIO' 'DE' 'JANEIRO' '1996-12-06'],[22 22 22 11],[11 12 12 12],[5 6 6 0]
1458,"['Brazilian' 'students' 'have' 'been' 'caught' 'cheating' 'in'
 'university' 'entrance' 'exams' 'by' 'using' 'digital' 'watches' 'which'
 'gave' 'the' 'correct' 'answers' 'to' 'test' 'questions' ',' 'a'
 'newspaper' 'said' 'on' 'Friday' '.']","[16 24 41 40 40 39 15 21 21 24 15 39 16 24 43 38 12 16 24 35 37 24  6 12
 21 38 15 22  7]","[11 12 21 22 22 22 13 11 12 12 13 21 11 12 11 21 11 12 12 21 22 11  0 11
 12 21 13 11  0]",[7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1459,"['Rio' 'de' 'Janeiro' 'state' 'university' 'officials' 'discovered'
 'students' 'were' 'paying' '15,000' 'reais' '(' '$' '14,563' ')' 'for'
 'the' 'special' 'watches' ',' 'which' 'operated' 'like' 'a' 'telephone'
 'pager' 'to' 'receive' 'correct' 'answers' ',' 'O' 'Globo' 'said' '.']","[22 22 22 21 21 24 38 24 38 39 11 24  4  3 11  5 15 12 16 24  6 43 38 15
 12 21 21 35 37 16 24  6 36 22 38  7]","[11 12 12 12 12 12 21 11 21 22 11 12  0 11 12  0 13 11 12 12  0 11 21 13
 11 12 12 21 22  1 11  0  7 11 21  0]",[5 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0 0]
1460,"['Seventy-seven' 'students' 'were' 'found' 'with' 'the' 'watches' 'and'
 'disqualified' ',' 'O' 'Globo' 'said' '.']",[16 24 38 40 15 12 24 10 40  6 36 22 38  7],[11 12 21 22 13 11 12  0 21  0  7 11 21  0],[0 0 0 0 0 0 0 0 0 0 3 4 0 0]
1461,"['Chile' ',' 'Mexico' 'to' 'seek' 'to' 'broaden' 'trade' 'deal' '.']",[22  6 22 35 37 35 37 21 21  7],[11  0 11 21 22 22 22 11 12  0],[5 0 5 0 0 0 0 0 0 0]
1462,['SANTIAGO' '1996-12-05'],[22 11],[11 12],[1 0]
1463,"['Chile' 'and' 'Mexico' 'will' 'start' 'negotiations' 'next' 'year' 'to'
 'broaden' 'their' 'free' 'trade' 'agreement' 'to' 'include' 'services'
 'and' 'investments' ',' 'Finance' 'Minister' 'Eduardo' 'Aninat' 'said'
 '.']","[22 10 22 20 37 24 15 21 35 37 29 16 21 21 35 37 24 10 24  6 22 22 22 22
 38  7]","[11 12 12 21 22 11 11 12 21 22 11 12 12 12 21 22 11 12 12  0 11 12 12 12
 21  0]",[5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 2 0 0]
1464,"['Chile' 'hopes' 'to' 'broaden' 'the' 'treaty' 'signed' 'in' '1994'
 'beyond' 'reduction' 'of' 'tariffs' 'on' 'imports' 'and' 'exports' 'and'
 'add' 'provisions' 'covering' 'services' 'and' 'investment' 'codes' ','
 'said' 'Aninat' '.']","[22 42 35 37 12 21 40 15 11 15 21 15 24 15 24 10 24 10 37 24 39 24 10 21
 24  6 38 22  7]","[11 21 22 22 11 12 21 13 11 13 11 13 11 13 11 12 12  0 21 11 21 11 12 12
 12  0 21 11  0]",[5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
1465,"['Both' 'areas' 'tend' 'to' 'more' 'laden' 'with' 'friction' 'in' 'free'
 'trade' 'negotiations' 'than' 'tariff' 'reduction' '.']",[12 24 41 35 17 16 15 21 15 16 21 24 15 21 21  7],[11 12 21 13 11  1 13 11 13 11 12 12 13 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1466,"[""'"" ""'"" 'In' 'January' 'or' 'February' ',' 'we' ""'ll"" 'have' 'some'
 'very' 'close' 'contacts' 'with' 'Mexico' 'to' 'add' 'the' 'issue' 'of'
 'services' 'and' 'advance' 'on' 'the' 'issue' 'of' 'investments' ',' ""'""
 ""'"" 'Aninat' 'told' 'reporters' 'after' 'signing' 'a' 'free' 'trade'
 'deal' 'with' 'Canada' '.']","[ 1 27 15 22 10 22  6 28 20 37 12 30 37 24 15 22 35 37 12 21 15 24 10 37
 15 12 21 15 24  6  1 27 22 38 24 15 39 12 16 21 21 15 22  7]","[ 0 11 13 11 12 12  0 11 21 22 11 12 21 11 13 11 21 22 11 12 13 11  0 21
 13 11 12 13 11  0  0 11 11 21 11 13 21 11 12 12 12 13 11  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 5 0]"
1467,"[""'"" ""'"" 'We' 'want' 'to' 'give' 'the' 'treaty' 'between' 'Mexico' 'and'
 'Chile' 'greater' 'depth' 'and' 'coverage' 'than' 'it' 'has' 'now' '.']",[ 1 27 28 41 35 37 12 21 15 22 10 22 17 21 10 21 15 28 42 30  7],[ 0 11 12 21 22 22 11 12 13 11 12 12 12 12 12 12 17 11 21  3  0],[0 0 0 0 0 0 0 0 0 5 0 5 0 0 0 0 0 0 0 0 0]
1468,"['It' ""'s"" 'very' 'good' 'now' ',' 'but' 'it' 'practically' 'only'
 'covers' 'trade' 'in' 'goods' ',' ""'"" ""'"" 'he' 'said' '.']",[28 42 30 16 30  6 10 28 30 30 42 21 15 24  6  1 27 28 38  7],[11 21  1  2  3  0  0 11  3  3 21 11 13 11  0  0 11 12 21  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1469,"['Aninat' 'also' 'said' 'he' 'was' 'confident' 'the' 'Chilean' 'Congress'
 'would' 'ratify' 'the' 'treaty' 'with' 'Congress' 'quickly' '.']",[16 30 38 28 38 16 12 16 22 20 37 12 21 15 22 30  7],[ 1  3 21 11 21  1 11 12 12 21 22 11 12 13 11  3  0],[1 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0]
1470,"[""'"" ""'"" 'The' 'reactions' 'from' 'business' 'and' 'unions' 'which' 'I'
 'have' 'seen' 'have' 'been' 'almost' 'unanimously' 'positive' ',' 'so'
 'I' 'do' ""n't"" 'see' 'any' 'problem' ',' ""'"" ""'"" 'he' 'said' '.']","[ 1 27 12 24 15 21 10 24 43 28 41 40 41 40 30 30 16  6 15 28 41 30 37 12
 21  6  1 27 28 38  7]","[ 0 11 12 12 13 11 12 12 11 11 21 22 21 22  3  3  1  0  0 11 21 22 22 11
 12  0  0 11 12 21  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1471,"['--' 'Roger' 'Atwood' ',' 'Santiago' 'newsroom' '+56-2-699-5595' 'x211']",[ 8 22 22  6 21 21 21 11],[11 12 12  0 11 12 12 12],[0 1 2 0 5 0 0 0]
1472,"['Indonesia' ""'s"" 'Belo' 'leaves' 'for' 'Nobel' 'award' 'ceremony' '.']",[22 27 22 42 15 22 21 21  7],[11 11 12 21 17 11 12 12  0],[5 0 1 0 0 7 0 0 0]
1473,"['DILI' ',' 'East' 'Timor' '1996-12-06']",[22  6 22 22 11],[11  0 11 12 12],[5 0 5 6 0]
1474,"['East' 'Timorese' 'Roman' 'Catholic' 'Bishop' 'Carlos' 'Belo' 'left'
 'Dili' 'on' 'Friday' 'on' 'his' 'way' 'to' 'Norway' 'for' 'the' 'awards'
 'ceremony' 'as' 'co-recipient' 'of' 'the' '1996' 'Nobel' 'Peace' 'Prize'
 '.']","[22 16 22 22 22 22 22 38 22 15 22 15 29 21 35 22 15 12 24 21 15 21 15 12
 11 22 22 22  7]","[11 12 12 12 12 12 12 21 11 13 11 13 11 12 13 11 13 11 12 12 13 11 13 11
 12 12 12 12  0]",[7 8 7 8 0 1 2 0 5 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 7 8 8 0]
1475,"['Witnesses' 'said' 'Belo' 'left' 'the' 'territory' 'for' 'the'
 'Indonesian' 'capital' 'Jakarta' 'accompanied' 'by' 'five' 'other'
 'people' '.']",[24 38 22 38 12 21 15 12 16 21 22 38 15 11 16 24  7],[11 21 11 21 11 12 13 11 12 12 11 21 13 11 12 12  0],[0 0 1 0 0 0 0 0 7 0 5 0 0 0 0 0 0]
1476,"['It' 'was' 'not' 'immediately' 'known' 'when' 'he' 'would' 'arrive' 'in'
 'Oslo' '.']",[28 38 30 30 40 46 28 20 37 15 21  7],[11 21 22 22 22  3 11 21 22 13 11  0],[0 0 0 0 0 0 0 0 0 0 5 0]
1477,"['The' 'bishop' 'will' 'jointly' 'receive' 'the' 'Nobel' 'award' 'next'
 'Tuesday' 'with' 'East' 'Timorese-born' 'activist' 'Jose' 'Ramos' 'Horta'
 ',' 'who' 'lives' 'in' 'self-exile' 'in' 'Australia' '.']","[12 21 20 30 37 12 22 21 15 22 15 22 22 21 22 22 22  6 44 42 15 21 15 22
  7]","[11 12 21 22 22 11 12 12 11 11 13 11 12 12 12 12 12  0 11 21 13 11 13 11
  0]",[0 0 0 0 0 0 7 0 0 0 0 7 8 0 1 2 2 0 0 0 0 0 0 5 0]
1478,"['The' 'Indonesian' 'government' 'has' 'condemned' 'the' 'inclusion' 'of'
 'Ramos' 'Horta' 'in' 'the' 'award' ',' 'and' 'Foreign' 'Minister' 'Ali'
 'Alatas' 'said' 'on' 'Friday' 'that' 'Indonesia' 'would' 'not' 'be'
 'represented' 'officially' 'at' 'the' 'ceremony' 'in' 'the' 'Norwegian'
 'capital' '.']","[12 16 21 42 40 12 21 15 22 22 15 12 21  6 10 22 22 22 22 38 15 22 15 22
 20 30 37 40 30 15 12 21 15 12 16 21  7]","[11 12 12 21 22 11 12 13 11 12 13 11 12  0  0 11 12 12 12 21 13 11 17 11
 21 22 22 22  3 13 11 12 13 11 12 12  0]",[0 7 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 2 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 7 0 0]
1479,"['""' 'I' 'sincerely' 'believe' 'that' 'this' 'unfortunate' 'choice' 'in'
 'giving' 'the' 'honour' 'to' 'such' 'a' 'controversial' 'figure' 'as'
 'Ramos' 'Horta' '...']",[ 0 28 30 41 15 12 16 21 15 39 12 21 35 12 12 16 21 15 22 22  8],[ 0 11  3 21 17 11 12 12 13 21 11 12 13 11 12 12 12 13 11 12  0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0]
1480,"['will' 'exacerbate' 'the' 'problem' 'in' 'finding' 'a' 'solution' '('
 'to' 'East' 'Timor' ')' ',' '""' 'Alatas' 'said' 'on' 'Friday' '.']",[20 37 12 21 15 39 12 21  4 35 22 22  5  6  0 24 38 15 22  7],[21 22 11 12 13 21 11 12  0 13 11 12  0  0  0 11 21 13 11  0],[0 0 0 0 0 0 0 0 0 0 5 6 0 0 0 1 0 0 0 0]
1481,"['He' 'was' 'responding' 'to' 'questions' 'at' 'a' 'news' 'conference'
 'called' 'to' 'discuss' 'next' 'week' ""'s"" 'ministerial' 'meeting' 'of'
 'the' 'Organisation' 'of' 'the' 'Islamic' 'Conference' '(' 'OIC' ')' 'in'
 'Jakarta' '.']","[28 38 39 35 24 15 12 21 21 38 35 37 16 21 27 16 21 15 12 22 15 12 22 22
  4 22  5 15 22  7]","[11 21 22 13 11 13 11 12 12 21 22 22 11 12 11 12 12 13 11 12 13 11 12 12
  0 11  0 13 11  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 4 4 4 0 3 0 0 5 0]
1482,"['Ramos' 'Horta' 'has' 'been' 'a' 'vocal' 'leader' 'of' 'the' 'opposition'
 'to' 'Jakarta' ""'s"" 'rule' 'in' 'the' 'territory' '.']",[22 22 42 40 12 16 21 15 12 21 35 22 27 21 15 12 21  7],[11 12 21 22 11 12 12 13 11 12 13 11 11 12 13 11 12  0],[1 2 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0]
1483,"['Belo' 'and' 'Ramos' 'Horta' 'were' 'awared' 'the' 'prize' 'for' 'their'
 'efforts' 'to' 'secure' 'a' 'peaceful' 'solution' 'to' 'the' 'issue' 'of'
 'East' 'Timor' ',' 'a' 'former' 'Portuguese' 'colony' 'which' 'Indonesia'
 'invaded' 'in' '1975' 'and' 'annexed' 'the' 'following' 'year' '.']","[22 10 22 22 38 40 12 21 15 29 24 35 37 12 16 21 35 12 21 15 22 22  6 12
 16 22 21 43 22 38 15 11 10 38 12 16 21  7]","[11  0 11 12 21 22 11 12 13 11 12 21 22 11 12 12 13 11 12 13 11 12  0 11
 12 12 12 11 12 21 13 11  0 21 11 12 12  0]","[1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0 0 7 0 0 5 0 0 0 0 0 0 0 0
 0]"
1484,"['The' 'United' 'Nations' 'has' 'never' 'recognised' 'Jakarta' ""'s"" 'move'
 '.']",[12 22 23 42 30 38 22 27 21  7],[11 12 12 21 22 22 11 11 12  0],[0 3 4 0 0 0 5 0 0 0]
1485,"['Alatas' 'said' 'the' 'government' ""'s"" 'position' 'on' 'the' 'Nobel'
 'Peace' 'Prize' 'would' 'have' 'been' 'different' 'if' 'it' 'had' 'been'
 'awarded' 'solely' 'to' 'Belo' '.']",[24 38 12 21 27 21 15 12 22 22 22 20 37 40 16 15 28 38 40 40 30 35 22  7],[11 21 11 12 11 12 13 11 12 12 12 21 22 22  1 17 11 21 22 22  3 13 11  0],[1 0 0 0 0 0 0 0 7 8 8 0 0 0 0 0 0 0 0 0 0 0 1 0]
1486,"['Asked' 'if' 'the' 'Indonesian' 'ambassador' 'to' 'Norway' 'would' 'have'
 'attended' 'the' 'ceremony' 'if' 'only' 'Belo' 'had' 'been' 'involved'
 ',' 'Alatas' 'replied' ':' '""' 'Probably' ',' 'yes' ',' 'but' 'that' 'is'
 'a' 'hypothetical' 'question' '.' '""']","[40 15 12 16 21 35 22 20 37 40 12 21 15 16 22 38 40 40  6 22 38  8  0 30
  6 36  6 10 12 42 12 16 21  7  0]","[21 17 11 12 12 13 11 21 22 22 11 12 17 11 12 21 22 22  0 11 21  0  0  3
  0  7  0  0 11 21 11 12 12  0  0]",[0 0 0 7 0 0 5 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1487,"['Alatas' 'said' 'on' 'Tuesday' 'that' 'on' 'his' 'way' 'back' 'from'
 'Oslo' ',' 'Belo' 'would' 'visit' 'the' 'Vatican' 'to' 'see' 'the' 'Pope'
 ',' 'and' 'would' 'also' 'meet' 'German' 'Chancellor' 'Helmut' 'Kohl'
 'in' 'Bonn' '.']","[24 38 15 22 15 15 29 21 30 15 21  6 22 20 37 12 22 35 37 12 22  6 10 20
 30 37 22 22 22 22 15 22  7]","[11 21 13 11 17 13 11 12  3 13 11  0 11 21 22 11 12 21 22 11 12  0  0 21
 22 22 11 12 12 12 13 11  0]",[1 0 0 0 0 0 0 0 0 0 5 0 1 0 0 0 5 0 0 0 0 0 0 0 0 0 7 0 1 2 0 5 0]
1488,"['Kohl' 'had' 'wanted' 'to' 'meet' 'Belo' 'during' 'the' 'chancellor' ""'s""
 'official' 'visit' 'to' 'Indonesia' 'last' 'month' ',' 'but' 'the'
 'bishop' 'was' 'too' 'busy' 'in' 'East' 'Timor' 'to' 'come' 'to'
 'Jakarta' '.']","[22 38 40 35 37 22 15 12 21 27 21 21 35 22 16 21  6 10 12 21 38 30 16 15
 22 22 35 37 35 22  7]","[11 21 22 22 22 11 13 11 12 11 12 12 13 11 11 12  0  0 11 12 21  1  2 13
 11 12 21 22 13 11  0]",[1 0 0 0 0 1 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 5 6 0 0 0 5 0]
1489,['China' 'to' 'open' 'port' 'in' 'Hainan' 'to' 'foreign' 'ships' '.'],[21 35 37 21 15 22 35 16 24  7],[11 21 22 11 13 11 13 11 12  0],[5 0 0 0 0 5 0 0 0 0]
1490,['BEIJING' '1996-12-06'],[39 11],[21 11],[5 0]
1491,"['China' ""'s"" 'State' 'Council' ',' 'or' 'cabinet' ',' 'has' 'given' 'a'
 'port' 'in' 'the' 'southern' 'province' 'of' 'Hainan' 'permission' 'to'
 'open' 'to' 'foreign' 'vessels' ',' 'the' 'Xinhua' 'news' 'agency' 'said'
 'on' 'Friday' '.']","[22 27 22 22  6 10 21  6 42 40 12 21 15 12 16 21 15 16 21 35 37 35 16 24
  6 12 22 21 21 38 15 22  7]","[11 11 12 12  0  0 11  0 21 22 11 12 13 11 12 12 13 11 12 21 22 13 11 12
  0 11 12 12 12 21 13 11  0]",[5 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0]
1492,"['Xinhua' 'did' 'not' 'say' 'when' 'Qinglan' 'port' 'in' 'Wenchang' 'city'
 'would' 'be' 'opened' 'to' 'foreign' 'vessels' '.']",[22 38 30 37 46 22 21 15 22 21 20 37 40 35 16 24  7],[11 21 22 22  3 11 12 13 11 12 21 22 22 13 11 12  0],[3 0 0 0 0 5 0 0 5 0 0 0 0 0 0 0 0]
1493,"['Wenchang' 'has' 'built' 'a' 'berth' 'for' '5,000' 'deadweight-tonne'
 'container' 'ships' 'at' 'the' 'port' 'and' 'invested' '34' 'million'
 'yuan' '(' '$' '4.1' 'million' ')' 'to' 'dredge' 'the' 'harbour' ','
 'Xinhua' 'said' '.']","[21 42 40 12 21 15 11 16 21 24 15 12 21 10 38 11 11 21  4  3 11 11  5 35
 37 12 21  6 22 38  7]","[11 21 22 11 12 13 11 12 12 12 13 11 12  0 21 11 12 12  0 11 12 12  0 21
 22 11 12  0 11 21  0]",[5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0]
1494,['It' 'gave' 'no' 'further' 'details' '.'],[28 38 12 16 24  7],[11 21 11 12 12  0],[0 0 0 0 0 0]
1495,['(' '$' '1' '=' '8.3' 'yuan' ')'],[ 4  3 11 34 11 21  5],[ 0 11 12 21 11 12  0],[0 0 0 0 0 0 0]
1496,['Government' 'disperses' 'protest' 'with' 'water' 'cannons' '.'],[21 42 21 15 21 24  7],[11 21 11 13 11 12  0],[0 0 0 0 0 0 0]
1497,['RANGOON' '1996-12-07'],[22 11],[11 12],[5 0]
1498,"['Burmese' 'troops' 'and' 'riot' 'police' 'moved' 'in' 'to' 'disperse' 'a'
 'student' 'street' 'protest' 'at' 'a' 'suburban' 'road' 'junction' 'near'
 'the' 'Ranyon' '(' 'Rangoon' ')' 'University' 'early' 'on' 'Saturday' ','
 'witnesses' 'said' '.']","[21 24 10 21 21 38 33 35 37 12 21 21 21 15 12 16 21 21 15 12 22  4 21  5
 22 30 15 22  6 24 38  7]","[11 12 12 12 12 21 15 21 22 11 12 12 12 13 11 12 12 12 13 11 12  0 11  0
 11  3 13 11  0 11 21  0]",[7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 4 4 4 0 0 0 0 0 0 0]
